"X","Y","crashSeverity","region","weatherA"
171.614840187414,-42.7635118236827,"Non-InjuryCrash","West Coast Region","Fine"
170.214878588146,-43.3284678811651,"MinorCrash","West Coast Region","Light rain"
171.510049327264,-41.7903294383501,"MinorCrash","West Coast Region","Fine"
171.49413091193,-41.8851952413167,"Non-InjuryCrash","West Coast Region","Light rain"
171.331009217123,-42.171057963344,"MinorCrash","West Coast Region","Fine"
171.339493648209,-42.1049324884757,"MinorCrash","West Coast Region","Fine"
171.863520273442,-42.1119686108185,"MinorCrash","West Coast Region","Snow"
170.185440379989,-43.3679040949918,"MinorCrash","West Coast Region","Heavy rain"
171.781976959321,-41.8609051108559,"SeriousCrash","West Coast Region","Fine"
171.670566248279,-42.26990692102,"Non-InjuryCrash","West Coast Region","Fine"
170.634021832272,-43.0596892084119,"Non-InjuryCrash","West Coast Region","Fine"
171.192715583779,-42.5374839973214,"Non-InjuryCrash","West Coast Region","Fine"
169.386443373829,-43.7510436646344,"Non-InjuryCrash","West Coast Region","Fine"
171.211042908355,-42.4486802607643,"MinorCrash","West Coast Region","Heavy rain"
170.242010025173,-43.269933633023,"Non-InjuryCrash","West Coast Region","Light rain"
170.981888659747,-42.7014069294892,"Non-InjuryCrash","West Coast Region","Fine"
169.041711553267,-43.8804408293477,"Non-InjuryCrash","West Coast Region","Fine"
171.194830882002,-42.4513167956143,"Non-InjuryCrash","West Coast Region","Fine"
170.176880956142,-43.4119018503569,"MinorCrash","West Coast Region","Fine"
171.435484279247,-41.9670629859326,"MinorCrash","West Coast Region","Heavy rain"
172.130748189578,-41.2615720933958,"MinorCrash","West Coast Region","Fine"
170.18190214987,-43.3976466761848,"Non-InjuryCrash","West Coast Region","Fine"
169.315778721962,-43.7459127026346,"SeriousCrash","West Coast Region","Fine"
170.015633232097,-43.4779160037535,"SeriousCrash","West Coast Region","Fine"
171.25357250141,-42.7325734663381,"MinorCrash","West Coast Region","Fine"
171.196690948657,-42.4623508586401,"Non-InjuryCrash","West Coast Region","Fine"
170.448250413835,-43.1906878169873,"Non-InjuryCrash","West Coast Region","Light rain"
170.089827308805,-43.4285267641411,"MinorCrash","West Coast Region","Fine"
171.598965059403,-41.7554035542224,"Non-InjuryCrash","West Coast Region","Light rain"
171.217532651689,-42.4479528819851,"Non-InjuryCrash","West Coast Region","Fine"
171.250571886984,-42.4653925157086,"MinorCrash","West Coast Region","Light rain"
171.242235754818,-42.4651118462513,"Non-InjuryCrash","West Coast Region","Fine"
171.849666662927,-41.6350807224398,"Non-InjuryCrash","West Coast Region","Fine"
169.424077123991,-43.9761788128522,"FatalCrash","West Coast Region","Light rain"
171.95273519292,-41.856581809983,"SeriousCrash","West Coast Region","Heavy rain"
170.698555206412,-42.9827744242591,"Non-InjuryCrash","West Coast Region","Heavy rain"
171.591746530363,-41.7664746307939,"Non-InjuryCrash","West Coast Region","Light rain"
171.396001215255,-42.001543577782,"Non-InjuryCrash","West Coast Region","Fine"
172.203151227224,-42.3090857220647,"MinorCrash","West Coast Region","Fine"
171.209655183807,-42.4495861601665,"Non-InjuryCrash","West Coast Region","Fine"
171.597909762744,-41.7519410955389,"Non-InjuryCrash","West Coast Region","Fine"
171.853359093138,-42.1066438520994,"Non-InjuryCrash","West Coast Region","Mist or Fog"
171.131222807954,-42.5871975843261,"Non-InjuryCrash","West Coast Region","Fine"
169.966086653063,-43.4989759843587,"MinorCrash","West Coast Region","Fine"
171.203743739754,-42.4504932637722,"Non-InjuryCrash","West Coast Region","Heavy rain"
172.107019290479,-41.8017366249728,"MinorCrash","West Coast Region","Heavy rain"
172.110636139436,-42.3071626582819,"Non-InjuryCrash","West Coast Region","Fine"
170.671387261893,-43.0101027852885,"Non-InjuryCrash","West Coast Region","Fine"
171.248981316378,-42.4115958201907,"Non-InjuryCrash","West Coast Region","Fine"
171.626006761901,-41.7519293197695,"MinorCrash","West Coast Region","Fine"
171.727570610574,-42.1793579205832,"SeriousCrash","West Coast Region","Fine"
171.196592141093,-42.4624033367973,"Non-InjuryCrash","West Coast Region","Heavy rain"
171.598696849837,-41.7489334379048,"Non-InjuryCrash","West Coast Region","Fine"
171.208610197479,-42.4487052946432,"Non-InjuryCrash","West Coast Region","Fine"
171.144153031328,-42.5600855685128,"Non-InjuryCrash","West Coast Region","Fine"
169.381193190885,-44.0593097034206,"SeriousCrash","West Coast Region","Fine"
